,Key,Level,MSE,Model,R2
99,1_5,1,0.5723995537691832,VPD,0.35773650381882316
100,1_5,1,0.5969548082241223,VPD,0.37726846616057275
101,1_5,1,0.8112394742343688,VPD,0.10177727159292638
102,1_5,1,0.6956989761914,VPD,0.22436607302055578
103,1_5,1,0.8400981570613681,VPD,0.25375479843381343
104,1_5,1,0.8955201140295371,VPD,0.2126354508289684
105,1_6,1,0.6924323665613381,Temp,0.11615399982614816
106,1_6,1,0.9345411807026068,Temp,0.04064486654878963
107,1_6,1,0.9861198439076324,Temp,0.10767413611177201
108,1_6,1,1.0587541637543014,Temp,0.10382026146770607
109,1_6,1,0.9253799557477386,Temp,0.1250367749939224
110,1_6,1,0.9308081561110759,Temp,0.04197495039646948
111,1_6,1,0.9206517034624616,Temp,0.13458915056300325
112,1_6,1,0.8627743006870097,Temp,0.10780190669115763
113,1_6,1,1.0390729878474698,Temp,0.08546616059210133
114,1_6,1,0.8626627965519454,Temp,0.03204532552395378
115,1_6,1,0.9299668136761788,Temp,0.029876881261494903
116,1_6,1,0.7887541034706835,Temp,0.1266735836167754
117,1_6,1,0.8129141001102678,Temp,0.09368307652645014
118,1_6,1,0.9799940134861432,Temp,0.1294876390566806
119,1_6,1,1.0155592078008138,Temp,0.10709396106294067
120,1_7,1,0.8847803957903738,VWC,-0.1293660603057416
121,1_7,1,0.9793552724590036,VWC,-0.00535912970649588
122,1_7,1,1.1310585947954361,VWC,-0.023478884381500142
123,1_7,1,1.2174826176110107,VWC,-0.03053503001046942
124,1_7,1,1.0640791291363239,VWC,-0.0061057630521859085
125,1_7,1,0.9977404620139264,VWC,-0.026914460661726203
126,1_7,1,1.0669180691367128,VWC,-0.0029009548548892816
127,1_7,1,0.9780635487462944,VWC,-0.011419130856666904
128,1_7,1,1.1573577491084566,VWC,-0.018641460455339987
129,1_7,1,0.8977689486996405,VWC,-0.007345690537073901
130,1_7,1,0.9577695053907288,VWC,0.0008736592122872144
